"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2016-04-30,2016,"Round 6","Marvel Stadium","Tom Hickey","St Kilda","Melbourne","Away",6218,1,12,2,10,76.9,0,0,6,0,91,1,12,13,1,0,0,3,36,2,3,1,0,1,1,76,112,2,1,11,31,1,2,0
2016-04-30,2016,"Round 6","Marvel Stadium","Jimmy Webster","St Kilda","Melbourne","Away",6218,0,4,9,11,84.6,0,0,1,0,75,9,4,13,2,0,0,3,0,3,0,3,3,2,1,52,53,0,0,4,316,2,5,0
2016-04-30,2016,"Round 6","Marvel Stadium","Darren Minchington","St Kilda","Melbourne","Away",6218,1,3,8,9,81.8,0,0,2,1,64,6,5,11,2,0,1,5,0,1,1,0,0,0,0,55,51,1,0,6,103,1,1,2
2016-04-30,2016,"Round 6","Marvel Stadium","Sean Dempster","St Kilda","Melbourne","Away",6218,0,5,3,7,77.8,2,0,2,0,93,3,6,9,4,0,0,3,0,1,0,1,2,0,1,42,46,0,0,1,108,1,5,0
2016-04-30,2016,"Round 6","Marvel Stadium","Josh Bruce","St Kilda","Melbourne","Away",6218,0,3,6,7,77.8,1,3,0,0,91,5,4,9,5,3,0,3,3,0,0,2,0,1,1,69,48,0,0,7,103,2,0,0
2016-04-30,2016,"Round 6","Marvel Stadium","Jade Gresham","St Kilda","Melbourne","Away",6218,0,2,4,7,87.5,0,0,1,0,63,5,3,8,2,1,1,4,0,1,0,0,0,0,0,50,56,0,0,6,51,0,0,0
2016-04-30,2016,"Round 6","Adelaide Oval","Rory Sloane","Adelaide","Fremantle","Home",6219,2,8,21,22,71,0,0,1,0,83,14,17,31,7,1,1,8,2,4,4,3,3,0,1,135,106,2,2,9,501,4,5,0
2016-04-30,2016,"Round 6","Adelaide Oval","Scott Thompson","Adelaide","Fremantle","Home",6219,0,8,24,23,76.7,0,0,1,0,88,13,17,30,2,0,0,3,0,3,5,2,0,0,2,85,88,3,2,7,238,2,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Luke Brown","Adelaide","Fremantle","Home",6219,2,9,18,18,66.7,0,0,1,1,90,16,11,27,6,0,0,4,0,3,0,3,8,1,1,102,100,0,0,3,513,8,10,0
2016-04-30,2016,"Round 6","Adelaide Oval","Matt Crouch","Adelaide","Fremantle","Home",6219,0,13,14,20,74.1,0,0,0,2,74,8,19,27,2,0,0,2,0,1,3,7,2,1,4,65,67,1,2,5,178,4,2,1
2016-04-30,2016,"Round 6","Adelaide Oval","Rory Laird","Adelaide","Fremantle","Home",6219,0,5,18,21,87.5,0,0,2,0,63,13,11,24,5,0,0,1,0,3,1,0,4,1,0,81,98,0,1,2,414,3,5,0
2016-04-30,2016,"Round 6","Adelaide Oval","David MacKay","Adelaide","Fremantle","Home",6219,1,8,15,16,72.7,0,0,2,1,83,13,9,22,2,0,2,5,0,1,2,0,0,1,0,86,89,0,2,9,403,3,2,1
2016-04-30,2016,"Round 6","Adelaide Oval","Richard Douglas","Adelaide","Fremantle","Home",6219,0,9,15,17,81,1,1,2,0,80,6,15,21,5,1,1,3,0,2,2,5,0,2,3,75,77,1,1,9,185,5,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Sam Jacobs","Adelaide","Fremantle","Home",6219,0,8,13,17,81,3,0,3,0,85,8,13,21,6,0,0,2,30,2,3,0,0,0,0,106,120,0,3,11,125,0,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Brodie Smith","Adelaide","Fremantle","Home",6219,0,6,15,17,81,2,0,1,3,84,13,8,21,9,1,1,1,0,3,0,2,3,0,0,93,82,0,0,6,361,2,6,1
2016-04-30,2016,"Round 6","Adelaide Oval","Rory Atkins","Adelaide","Fremantle","Home",6219,0,4,16,16,76.2,1,1,1,0,73,14,7,21,5,1,0,2,0,3,0,3,2,0,0,85,79,0,0,5,490,7,4,0
2016-04-30,2016,"Round 6","Adelaide Oval","Tom Lynch","Adelaide","Fremantle","Home",6219,1,9,11,12,63.2,0,1,1,0,88,11,8,19,7,2,0,1,0,6,3,4,0,1,1,84,94,1,2,8,322,4,0,0
2016-04-30,2016,"Round 6","Adelaide Oval","Jarryd Lyons","Adelaide","Fremantle","Home",6219,0,10,9,12,63.2,0,0,2,0,73,9,10,19,2,1,0,4,1,1,5,3,1,1,0,77,75,2,3,5,199,3,1,0
2016-04-30,2016,"Round 6","Adelaide Oval","Paul Seedsman","Adelaide","Fremantle","Home",6219,0,3,16,14,73.7,0,0,0,0,78,14,5,19,9,0,0,2,0,1,2,3,5,0,0,87,60,0,2,4,449,5,1,0
2016-04-30,2016,"Round 6","Adelaide Oval","Jake Lever","Adelaide","Fremantle","Home",6219,0,11,9,9,47.4,1,0,6,0,87,7,12,19,2,0,0,2,0,2,0,3,1,0,1,56,68,0,0,2,215,9,10,0
2016-04-30,2016,"Round 6","Adelaide Oval","Kyle Hartigan","Adelaide","Fremantle","Home",6219,0,4,14,16,88.9,2,0,5,0,93,10,8,18,8,0,0,5,0,0,0,3,4,0,3,81,95,0,0,3,177,1,8,0
2016-04-30,2016,"Round 6","Adelaide Oval","Eddie Betts","Adelaide","Fremantle","Home",6219,0,5,12,11,64.7,0,3,1,0,86,13,4,17,4,4,3,4,0,5,0,2,1,2,0,104,93,0,0,9,313,3,2,3
2016-04-30,2016,"Round 6","Adelaide Oval","Daniel Talia","Adelaide","Fremantle","Home",6219,0,4,12,14,87.5,2,0,8,0,92,11,5,16,8,0,0,0,0,0,0,2,3,2,0,69,73,0,0,3,223,3,6,0
2016-04-30,2016,"Round 6","Adelaide Oval","Charlie Cameron","Adelaide","Fremantle","Home",6219,1,9,7,8,50,0,1,0,0,78,10,6,16,4,0,3,4,0,4,0,4,0,1,0,74,64,0,0,7,242,4,1,1
2016-04-30,2016,"Round 6","Adelaide Oval","Kyle Cheney","Adelaide","Fremantle","Home",6219,0,3,10,9,81.8,0,0,3,0,92,4,7,11,4,0,0,1,0,0,0,1,1,0,0,42,44,0,0,3,10,1,4,0
2016-04-30,2016,"Round 6","Adelaide Oval","Josh Jenkins","Adelaide","Fremantle","Home",6219,2,8,5,8,72.7,2,2,1,0,74,5,6,11,4,2,1,3,5,2,0,0,0,1,0,70,75,0,0,6,242,0,1,2
2016-04-30,2016,"Round 6","Adelaide Oval","Taylor Walker","Adelaide","Fremantle","Home",6219,0,4,7,6,60,1,0,1,0,83,6,4,10,6,0,0,1,0,4,0,2,0,0,0,48,41,0,0,2,256,4,0,0
2016-04-30,2016,"Round 6","Adelaide Oval","Mitch McGovern","Adelaide","Fremantle","Home",6219,0,4,6,8,80,1,2,0,0,75,4,6,10,4,1,1,3,0,2,0,1,0,0,0,55,46,0,0,5,110,2,2,3
2016-04-30,2016,"Round 6","Adelaide Oval","Lachie Neale","Fremantle","Adelaide","Away",6219,0,19,20,25,62.5,1,0,1,0,80,14,26,40,3,0,1,3,0,4,3,5,2,2,1,115,110,0,3,7,365,8,9,1
2016-04-30,2016,"Round 6","Adelaide Oval","Michael Barlow","Fremantle","Adelaide","Away",6219,1,15,18,25,75.8,1,0,0,0,86,16,17,33,2,0,0,8,1,7,8,4,3,3,0,124,134,3,5,7,462,8,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Michael Walters","Fremantle","Adelaide","Away",6219,0,13,17,20,69,2,3,0,1,90,19,10,29,4,3,2,7,0,7,4,4,1,4,0,141,116,3,1,11,619,7,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Danyle Pearce","Fremantle","Adelaide","Away",6219,0,7,17,18,72,0,1,3,0,79,15,10,25,2,0,0,2,0,3,3,3,3,0,1,76,92,0,3,6,461,5,4,0
2016-04-30,2016,"Round 6","Adelaide Oval","Stephen Hill","Fremantle","Adelaide","Away",6219,2,8,17,21,84,0,0,3,2,85,18,7,25,4,0,0,5,0,7,6,3,5,1,0,101,108,2,4,6,687,5,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Christopher Mayne","Fremantle","Adelaide","Away",6219,0,6,12,13,65,1,2,2,0,86,9,11,20,7,1,1,3,0,2,0,1,1,0,0,89,72,0,0,8,78,1,3,2
2016-04-30,2016,"Round 6","Adelaide Oval","David Mundy","Fremantle","Adelaide","Away",6219,0,10,12,13,68.4,0,1,3,0,95,16,3,19,5,0,1,1,0,2,2,3,3,0,1,71,82,1,1,3,454,5,6,0
2016-04-30,2016,"Round 6","Adelaide Oval","Matthew Taberner","Fremantle","Adelaide","Away",6219,0,9,8,14,73.7,3,2,4,0,84,7,12,19,7,1,1,4,0,0,0,5,0,0,2,83,89,0,0,8,95,6,2,2
2016-04-30,2016,"Round 6","Adelaide Oval","Lee Spurr","Fremantle","Adelaide","Away",6219,0,2,15,15,88.2,1,0,2,0,99,9,8,17,7,0,0,0,0,0,0,2,2,0,0,64,52,0,0,3,143,2,5,0
2016-04-30,2016,"Round 6","Adelaide Oval","Lachlan Weller","Fremantle","Adelaide","Away",6219,0,2,14,16,94.1,0,1,1,0,86,12,5,17,5,0,0,0,0,4,0,1,1,0,1,58,67,0,0,5,436,4,4,0
2016-04-30,2016,"Round 6","Adelaide Oval","Cameron Sutcliffe","Fremantle","Adelaide","Away",6219,0,4,12,12,75,0,0,5,2,91,9,7,16,7,0,0,5,0,1,0,3,4,0,1,79,84,0,0,3,157,4,5,0
2016-04-30,2016,"Round 6","Adelaide Oval","Matthew Pavlich","Fremantle","Adelaide","Away",6219,1,7,7,7,46.7,1,2,2,0,91,12,3,15,6,1,4,2,0,3,1,0,0,1,0,79,81,0,1,7,343,1,0,2
2016-04-30,2016,"Round 6","Adelaide Oval","Brady Grey","Fremantle","Adelaide","Away",6219,0,10,3,10,71.4,0,0,4,0,81,6,8,14,1,0,0,7,0,3,3,4,1,1,1,63,49,2,1,4,121,3,3,1
2016-04-30,2016,"Round 6","Adelaide Oval","Darcy Tucker","Fremantle","Adelaide","Away",6219,0,2,11,8,61.5,0,0,1,0,71,6,7,13,2,0,1,1,0,1,0,0,3,0,0,43,34,0,0,2,242,2,2,0
2016-04-30,2016,"Round 6","Adelaide Oval","Alex Pearce","Fremantle","Adelaide","Away",6219,0,5,6,9,81.8,0,0,9,0,94,4,7,11,4,0,0,3,0,0,0,1,2,0,0,50,65,0,0,0,110,2,7,0
2016-04-30,2016,"Round 6","Adelaide Oval","Hayden Ballantyne","Fremantle","Adelaide","Away",6219,0,4,4,8,80,0,1,0,0,80,6,4,10,2,0,1,3,0,5,0,1,0,0,1,42,36,0,0,6,199,2,2,1
2016-04-30,2016,"Round 6","Adelaide Oval","Connor Blakely","Fremantle","Adelaide","Away",6219,0,7,4,5,50,0,0,1,0,59,2,8,10,0,0,1,5,1,0,2,0,0,1,0,45,44,1,1,2,84,3,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Jonathon Griffin","Fremantle","Adelaide","Away",6219,1,3,5,7,77.8,0,1,0,0,59,3,6,9,3,1,0,3,16,1,2,0,0,1,0,65,63,0,2,4,68,1,2,0
2016-04-30,2016,"Round 6","Adelaide Oval","Zachary Clarke","Fremantle","Adelaide","Away",6219,0,4,7,7,77.8,1,0,4,0,58,3,6,9,4,0,1,3,15,0,1,1,1,1,1,59,53,0,1,3,92,2,3,0
2016-04-30,2016,"Round 6","Adelaide Oval","Thomas Sheridan","Fremantle","Adelaide","Away",6219,0,2,7,6,66.7,1,0,3,0,91,7,2,9,4,0,0,2,0,0,0,2,1,0,1,42,43,0,0,1,213,6,2,0
2016-04-30,2016,"Round 6","Adelaide Oval","Zac Dawson","Fremantle","Adelaide","Away",6219,0,4,3,8,100,0,0,6,0,88,1,7,8,2,0,0,1,1,1,0,3,0,0,2,22,43,0,0,1,13,0,6,0
2016-04-30,2016,"Round 6","Adelaide Oval","Hayden Crozier","Fremantle","Adelaide","Away",6219,0,2,6,4,50,0,0,1,0,65,6,2,8,2,1,1,5,0,1,0,3,0,1,1,53,48,0,0,4,97,2,0,2
2016-04-30,2016,"Round 6","ENGIE Stadium","Dylan Shiel","GWS","Hawthorn","Home",6220,2,13,19,23,67.6,0,0,1,0,72,19,15,34,3,0,1,5,0,7,8,6,1,1,0,118,114,3,5,10,631,9,4,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Heath Shaw","GWS","Hawthorn","Home",6220,0,7,23,23,71.9,0,0,1,2,90,29,3,32,11,0,0,2,0,0,1,1,9,1,0,135,143,0,1,5,790,3,4,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Stephen Coniglio","GWS","Hawthorn","Home",6220,2,11,19,22,73.3,0,0,0,0,80,12,18,30,3,0,1,9,0,3,5,3,2,1,0,119,117,2,3,10,314,3,4,4
2016-04-30,2016,"Round 6","ENGIE Stadium","Callan Ward","GWS","Hawthorn","Home",6220,0,12,17,21,72.4,3,1,2,2,87,9,20,29,5,1,2,4,3,1,5,2,0,1,0,110,132,2,3,9,299,2,3,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Lachie Whitfield","GWS","Hawthorn","Home",6220,1,5,23,24,85.7,0,1,0,0,83,16,12,28,9,2,0,4,0,5,1,0,0,0,0,127,135,0,1,11,542,2,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Joshua Kelly","GWS","Hawthorn","Home",6220,3,8,18,16,61.5,0,1,1,0,83,17,9,26,4,0,2,3,0,2,2,2,1,0,0,95,100,1,1,13,541,4,4,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Steve Johnson","GWS","Hawthorn","Home",6220,1,10,11,18,72,0,2,0,0,88,16,9,25,4,5,0,4,0,6,4,5,1,3,1,124,124,0,4,11,285,4,2,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Tom Scully","GWS","Hawthorn","Home",6220,1,7,16,20,87,0,1,0,0,86,10,13,23,5,3,1,1,0,3,3,2,0,1,1,92,107,2,1,9,317,3,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Toby Greene","GWS","Hawthorn","Home",6220,1,7,15,20,90.9,1,2,2,0,85,13,9,22,4,3,0,3,0,9,3,3,0,2,2,95,115,1,2,11,442,4,1,3
2016-04-30,2016,"Round 6","ENGIE Stadium","Jack Steele","GWS","Hawthorn","Home",6220,1,8,13,15,71.4,0,0,0,0,77,9,12,21,6,0,0,7,0,6,4,1,0,1,0,98,81,1,3,9,222,2,1,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Zachary Williams","GWS","Hawthorn","Home",6220,0,11,10,18,90,0,0,1,0,70,8,12,20,4,0,1,5,0,3,3,3,2,2,1,80,105,2,1,7,260,2,4,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Adam Kennedy","GWS","Hawthorn","Home",6220,1,4,12,15,93.8,0,0,3,0,84,9,7,16,4,0,0,1,0,2,2,2,2,3,1,57,60,1,1,6,194,1,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Nathan Wilson","GWS","Hawthorn","Home",6220,1,3,12,13,81.2,0,0,0,0,82,13,3,16,4,0,0,2,0,3,0,4,8,2,2,61,53,0,0,5,620,7,3,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Rory Lobb","GWS","Hawthorn","Home",6220,0,10,6,12,75,8,4,1,0,88,9,7,16,10,4,2,2,7,0,0,2,1,1,2,107,120,0,0,12,167,1,1,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Rhys Palmer","GWS","Hawthorn","Home",6220,1,5,10,10,66.7,2,4,1,0,78,12,3,15,7,3,1,3,0,1,0,0,0,1,0,95,84,0,0,10,213,1,2,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Nick Haynes","GWS","Hawthorn","Home",6220,0,9,6,15,100,1,0,3,0,70,9,6,15,5,0,0,1,0,2,2,2,1,0,1,55,80,1,1,4,319,2,6,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Shane Mumford","GWS","Hawthorn","Home",6220,0,10,2,11,91.7,3,0,4,0,89,3,9,12,4,0,0,2,33,0,4,3,3,0,2,74,93,1,3,7,54,2,3,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Joel Patfull","GWS","Hawthorn","Home",6220,0,2,6,9,100,0,0,4,0,87,4,5,9,5,0,0,2,0,1,0,2,2,0,2,39,34,0,0,1,115,0,4,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Jonathon Patton","GWS","Hawthorn","Home",6220,1,5,2,6,85.7,2,0,3,0,79,4,3,7,4,0,0,1,0,1,0,2,0,0,0,34,45,0,0,4,93,1,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Matthew Buntine","GWS","Hawthorn","Home",6220,0,3,5,5,71.4,0,0,5,0,82,5,2,7,3,0,0,1,0,1,0,2,1,0,1,29,29,0,0,3,-4,1,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Phil Davis","GWS","Hawthorn","Home",6220,0,0,5,4,80,0,0,5,0,79,3,2,5,3,0,0,0,0,0,0,2,0,0,1,19,21,0,0,1,-29,0,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Jeremy Cameron","GWS","Hawthorn","Home",6220,0,3,1,4,80,0,0,1,0,82,4,1,5,0,3,0,1,0,0,0,1,0,0,1,33,52,0,0,5,99,0,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Sam Mitchell","Hawthorn","GWS","Away",6220,1,7,17,17,65.4,0,0,0,3,88,11,15,26,1,0,1,0,1,6,1,2,1,1,1,66,70,1,0,8,421,3,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Luke Hodge","Hawthorn","GWS","Away",6220,1,5,15,16,80,0,0,1,0,77,10,10,20,3,0,0,2,1,6,1,4,2,1,2,63,61,1,0,3,341,3,3,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Grant Birchall","Hawthorn","GWS","Away",6220,0,5,17,19,95,0,0,6,0,81,10,10,20,7,0,0,2,0,1,3,1,2,0,1,76,90,1,2,4,223,6,3,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Josh Gibson","Hawthorn","GWS","Away",6220,1,5,13,14,73.7,2,0,4,1,100,9,10,19,4,0,0,1,0,2,0,0,2,0,0,63,74,0,0,6,212,1,7,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Shaun Burgoyne","Hawthorn","GWS","Away",6220,1,8,8,14,77.8,0,0,2,0,77,9,9,18,2,0,0,3,0,6,4,1,2,0,1,60,73,2,2,4,380,3,1,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Liam Shiels","Hawthorn","GWS","Away",6220,0,8,7,12,66.7,0,0,2,0,74,6,12,18,1,0,0,5,0,2,3,2,1,1,1,63,55,1,2,6,106,4,4,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Ben McEvoy","Hawthorn","GWS","Away",6220,0,8,6,15,93.8,1,1,3,0,84,5,11,16,5,0,0,1,24,1,2,1,1,1,0,81,95,2,0,5,37,1,3,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Jordan Lewis","Hawthorn","GWS","Away",6220,0,6,7,10,66.7,0,0,0,0,82,6,9,15,1,0,1,4,4,3,3,1,2,1,1,58,57,2,1,4,236,2,4,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Jack Gunston","Hawthorn","GWS","Away",6220,0,4,11,13,86.7,0,2,1,0,93,12,3,15,4,5,0,2,0,4,0,1,0,0,0,92,106,0,0,5,401,2,1,1
2016-04-30,2016,"Round 6","ENGIE Stadium","Taylor Duryea","Hawthorn","GWS","Away",6220,1,3,12,13,92.9,0,0,2,0,75,11,3,14,2,0,0,2,0,4,1,2,1,1,1,51,64,1,0,4,404,3,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Jonathon Ceglar","Hawthorn","GWS","Away",6220,0,7,8,12,85.7,1,0,1,0,82,4,10,14,6,0,1,3,22,1,1,1,0,2,1,84,56,1,0,4,36,3,6,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Bradley Hill","Hawthorn","GWS","Away",6220,1,4,10,8,57.1,0,1,1,0,75,8,6,14,1,0,0,0,0,3,1,3,1,0,0,39,32,1,0,4,282,3,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Daniel Howe","Hawthorn","GWS","Away",6220,0,6,8,12,85.7,0,1,1,0,83,7,7,14,5,1,0,3,0,0,1,3,3,1,2,63,65,0,1,4,123,4,5,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Luke Breust","Hawthorn","GWS","Away",6220,1,9,3,7,53.8,2,3,0,0,84,8,5,13,3,3,2,1,0,1,2,3,1,2,3,60,69,0,2,8,204,3,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Cyril Rioli","Hawthorn","GWS","Away",6220,0,8,6,9,75,0,1,0,0,78,5,7,12,2,1,0,5,0,3,3,1,0,2,0,63,64,3,0,3,207,2,0,2
2016-04-30,2016,"Round 6","ENGIE Stadium","Benjamin Stratton","Hawthorn","GWS","Away",6220,0,4,10,10,90.9,0,0,12,0,100,6,5,11,3,0,0,1,0,0,0,1,1,0,1,38,75,0,0,2,104,0,4,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Isaac Smith","Hawthorn","GWS","Away",6220,2,3,10,8,72.7,0,1,1,0,85,6,5,11,4,0,2,0,0,1,0,2,0,0,1,39,41,0,0,5,225,4,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Kieran Lovell","Hawthorn","GWS","Away",6220,0,6,5,7,63.6,0,0,0,0,74,6,5,11,1,0,0,1,0,2,2,0,1,1,0,36,44,2,0,3,187,2,2,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Tim O'Brien","Hawthorn","GWS","Away",6220,0,2,7,10,100,0,0,10,0,92,5,5,10,2,0,0,1,0,1,0,1,4,0,1,32,54,0,0,2,183,1,3,0
2016-04-30,2016,"Round 6","ENGIE Stadium","James Sicily","Hawthorn","GWS","Away",6220,0,3,6,4,44.4,0,1,2,0,69,7,2,9,3,0,1,1,0,2,1,3,0,2,0,41,27,0,1,2,120,3,1,0
2016-04-30,2016,"Round 6","ENGIE Stadium","James Frawley","Hawthorn","GWS","Away",6220,0,0,8,6,75,0,0,8,0,68,5,3,8,0,0,0,0,0,1,0,4,1,0,2,15,36,0,0,1,218,5,0,0
2016-04-30,2016,"Round 6","ENGIE Stadium","Paul Puopolo","Hawthorn","GWS","Away",6220,0,3,3,4,66.7,0,0,0,0,79,5,1,6,1,2,1,3,0,0,0,1,0,2,1,44,48,0,0,4,132,0,0,1
2016-04-30,2016,"Round 6","MCG","Bachar Houli","Richmond","Port Adelaide","Home",6221,0,7,23,23,67.6,0,0,4,1,93,19,15,34,7,0,0,3,0,3,0,3,8,0,0,120,107,0,0,3,539,6,8,0
2016-04-30,2016,"Round 6","MCG","Shaun Grigg","Richmond","Port Adelaide","Home",6221,0,15,17,22,68.8,1,1,1,0,88,17,15,32,4,2,2,6,1,5,9,1,3,1,0,133,135,1,8,9,519,4,2,1
2016-04-30,2016,"Round 6","MCG","Dustin Martin","Richmond","Port Adelaide","Home",6221,1,16,14,22,71,0,1,2,0,85,19,12,31,5,1,0,4,0,7,6,5,5,2,2,114,127,3,3,6,581,10,5,0
2016-04-30,2016,"Round 6","MCG","Shane Edwards","Richmond","Port Adelaide","Home",6221,0,17,10,19,70.4,1,0,1,0,80,10,17,27,3,0,0,3,0,6,10,3,2,2,1,84,88,5,5,5,401,5,1,1
2016-04-30,2016,"Round 6","MCG","Brandon Ellis","Richmond","Port Adelaide","Home",6221,0,6,20,14,53.8,0,0,1,5,89,17,9,26,9,0,2,5,0,4,1,3,3,0,1,115,99,0,1,2,510,5,4,1
2016-04-30,2016,"Round 6","MCG","Corey Ellis","Richmond","Port Adelaide","Home",6221,1,7,13,18,78.3,0,0,1,0,82,12,11,23,3,0,0,4,0,3,1,2,5,0,0,83,95,0,1,5,430,3,9,0
2016-04-30,2016,"Round 6","MCG","Brett Deledio","Richmond","Port Adelaide","Home",6221,0,6,16,13,59.1,1,1,0,6,72,10,12,22,2,1,1,6,0,3,1,0,2,0,0,91,89,1,0,5,424,3,3,1
2016-04-30,2016,"Round 6","MCG","Anthony Miles","Richmond","Port Adelaide","Home",6221,0,8,13,14,63.6,0,0,2,0,77,8,14,22,4,0,0,3,0,2,3,2,0,0,1,73,64,1,2,3,241,4,1,0
2016-04-30,2016,"Round 6","MCG","Trent Cotchin","Richmond","Port Adelaide","Home",6221,0,12,7,9,47.4,0,0,1,0,82,10,9,19,0,0,0,2,0,6,6,2,0,1,0,57,66,2,4,2,277,6,3,0
2016-04-30,2016,"Round 6","MCG","David Astbury","Richmond","Port Adelaide","Home",6221,0,7,9,15,93.8,0,0,6,0,94,7,9,16,4,0,0,0,0,0,0,0,6,1,0,52,72,0,0,0,245,1,8,0
2016-04-30,2016,"Round 6","MCG","Troy Chaplin","Richmond","Port Adelaide","Home",6221,0,5,10,14,93.3,1,0,1,0,91,10,5,15,6,0,0,4,0,1,0,1,4,0,0,74,72,0,0,0,270,3,6,0
2016-04-30,2016,"Round 6","MCG","Sam Lloyd","Richmond","Port Adelaide","Home",6221,0,4,9,7,50,0,0,1,0,88,9,5,14,2,0,2,3,0,1,0,5,0,1,1,55,42,0,0,5,239,3,0,1
2016-04-30,2016,"Round 6","MCG","Jack Riewoldt","Richmond","Port Adelaide","Home",6221,0,6,8,10,76.9,0,2,0,0,100,8,5,13,5,3,0,1,2,3,0,5,0,0,2,67,73,0,0,4,191,5,1,1
2016-04-30,2016,"Round 6","MCG","Jake Batchelor","Richmond","Port Adelaide","Home",6221,0,4,8,11,84.6,0,0,6,0,81,9,4,13,4,0,0,2,0,1,0,2,5,1,2,50,57,0,0,2,245,3,5,0
2016-04-30,2016,"Round 6","MCG","Connor Menadue","Richmond","Port Adelaide","Home",6221,1,7,6,10,76.9,0,0,1,0,85,4,9,13,2,0,0,3,0,0,0,1,0,2,0,50,52,0,0,2,120,2,3,1
2016-04-30,2016,"Round 6","MCG","Tyrone Vickery","Richmond","Port Adelaide","Home",6221,1,7,6,11,91.7,2,0,5,0,89,4,8,12,4,1,1,5,0,1,2,1,0,2,1,66,86,0,2,4,151,1,0,4
2016-04-30,2016,"Round 6","MCG","Steven Morris","Richmond","Port Adelaide","Home",6221,0,6,7,11,91.7,0,0,2,0,86,4,8,12,2,0,0,4,0,1,0,0,1,1,0,51,62,0,0,0,115,1,8,0
2016-04-30,2016,"Round 6","MCG","Jason Castagna","Richmond","Port Adelaide","Home",6221,0,6,7,8,72.7,0,0,2,0,81,6,5,11,2,0,0,2,0,3,0,2,0,1,1,40,37,0,0,0,172,4,3,0
2016-04-30,2016,"Round 6","MCG","Shaun Hampson","Richmond","Port Adelaide","Home",6221,1,5,4,6,85.7,0,0,5,0,80,1,6,7,1,0,0,2,39,0,3,2,0,1,1,63,83,2,1,4,48,3,1,0
2016-04-30,2016,"Round 6","MCG","Daniel Rioli","Richmond","Port Adelaide","Home",6221,1,5,2,4,57.1,1,1,0,0,90,3,4,7,2,0,0,7,0,2,0,4,0,1,1,49,39,0,0,2,84,4,1,2
2016-04-30,2016,"Round 6","MCG","Ivan Maric","Richmond","Port Adelaide","Home",6221,0,3,1,2,50,0,0,1,0,76,3,1,4,1,0,0,1,22,1,1,3,0,1,3,32,24,1,0,1,60,1,1,0
2016-04-30,2016,"Round 6","MCG","Kane Lambert","Richmond","Port Adelaide","Home",6221,0,2,1,3,75,0,0,0,0,11,2,2,4,0,0,0,1,0,0,2,0,1,0,0,14,14,0,2,0,80,1,0,0
2016-04-30,2016,"Round 6","MCG","Matthew Broadbent","Port Adelaide","Richmond","Away",6221,0,10,15,18,72,0,1,1,1,79,15,10,25,3,1,2,2,0,7,8,2,0,1,0,91,85,1,7,8,571,4,1,0
