"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2015-04-18,2015,"Round 3","Gabba","Jed Adcock","Brisbane","Richmond","Home",5987,1,6,10,12,80,0,0,1,0,92,6,9,15,3,0,0,1,0,3,1,0,1,3,0,52,66,1,0,3,224,2,3,0
2015-04-18,2015,"Round 3","Gabba","Mitch Robinson","Brisbane","Richmond","Home",5987,1,5,11,9,64.3,0,0,1,0,78,7,7,14,1,0,0,4,1,4,1,6,0,1,3,47,50,0,1,2,293,6,1,0
2015-04-18,2015,"Round 3","Gabba","Jaden McGrath","Brisbane","Richmond","Home",5987,0,6,9,10,76.9,0,0,1,0,85,5,8,13,3,0,1,2,0,0,0,0,0,2,0,51,54,0,0,4,51,0,5,0
2015-04-18,2015,"Round 3","Gabba","Jack Redden","Brisbane","Richmond","Home",5987,0,5,9,9,75,0,0,3,0,74,11,1,12,3,0,0,3,0,2,4,3,2,2,3,49,64,2,2,0,260,2,1,0
2015-04-18,2015,"Round 3","Gabba","Joshua Green","Brisbane","Richmond","Home",5987,0,5,6,8,66.7,0,0,0,0,89,5,7,12,2,1,0,4,0,4,2,3,0,0,2,51,61,0,2,3,157,7,1,3
2015-04-18,2015,"Round 3","Gabba","Sam Mayes","Brisbane","Richmond","Home",5987,0,6,5,8,72.7,1,0,3,0,85,7,4,11,3,0,1,3,0,2,1,0,1,2,0,53,66,0,1,2,215,2,1,1
2015-04-18,2015,"Round 3","Gabba","Matthew Maguire","Brisbane","Richmond","Home",5987,0,4,5,6,66.7,0,0,4,0,90,7,2,9,2,0,0,2,0,2,0,3,1,0,2,33,39,0,0,1,241,3,4,0
2015-04-18,2015,"Round 3","Gabba","Justin Clarke","Brisbane","Richmond","Home",5987,0,4,5,7,77.8,1,0,9,0,95,3,6,9,4,0,1,1,0,1,0,1,1,0,0,38,57,0,0,2,122,1,2,0
2015-04-18,2015,"Round 3","Gabba","Darcy Gardiner","Brisbane","Richmond","Home",5987,0,4,5,7,77.8,0,0,1,0,56,3,6,9,1,0,0,0,0,0,0,0,2,0,0,24,43,0,0,2,79,1,4,0
2015-04-18,2015,"Round 3","Gabba","Harris Andrews","Brisbane","Richmond","Home",5987,0,5,5,7,77.8,1,1,1,0,90,3,6,9,2,1,0,1,13,1,1,1,0,2,0,52,62,0,2,3,118,1,2,0
2015-04-18,2015,"Round 3","Gabba","Lewis Taylor","Brisbane","Richmond","Home",5987,0,3,5,6,85.7,0,0,0,0,34,2,5,7,1,0,1,1,0,0,0,0,0,0,0,24,20,0,0,3,2,1,0,1
2015-04-18,2015,"Round 3","Gabba","Daniel McStay","Brisbane","Richmond","Home",5987,0,4,2,4,66.7,0,1,1,0,89,2,4,6,1,1,0,0,0,0,0,2,0,1,1,21,30,0,0,2,50,1,2,0
2015-04-18,2015,"Round 3","Gabba","Brent Staker","Brisbane","Richmond","Home",5987,0,3,2,0,0,0,1,2,0,82,3,1,4,1,0,2,4,0,0,0,4,0,1,2,27,22,0,0,3,62,3,0,4
2015-04-18,2015,"Round 3","Gabba","Trent Cotchin","Richmond","Brisbane","Away",5987,2,18,17,25,67.6,1,0,2,0,84,23,14,37,4,1,0,2,0,7,7,2,4,2,2,119,144,0,7,12,552,7,10,0
2015-04-18,2015,"Round 3","Gabba","Bachar Houli","Richmond","Brisbane","Away",5987,1,14,13,23,71.9,2,1,2,1,91,18,14,32,4,0,0,2,0,2,3,2,9,2,0,104,150,1,2,9,634,5,11,0
2015-04-18,2015,"Round 3","Gabba","Dustin Martin","Richmond","Brisbane","Away",5987,2,11,20,23,79.3,0,0,1,0,84,16,13,29,4,2,1,4,0,5,3,4,1,2,3,108,110,2,1,9,461,6,6,0
2015-04-18,2015,"Round 3","Gabba","Anthony Miles","Richmond","Brisbane","Away",5987,1,15,14,20,69,0,0,0,0,87,15,14,29,1,0,0,4,0,6,7,2,3,1,2,87,103,2,5,8,342,5,3,0
2015-04-18,2015,"Round 3","Gabba","Shane Edwards","Richmond","Brisbane","Away",5987,0,12,14,20,76.9,1,2,1,0,75,15,11,26,3,1,1,3,0,3,3,4,1,1,3,87,100,3,0,10,331,3,4,0
2015-04-18,2015,"Round 3","Gabba","Brandon Ellis","Richmond","Brisbane","Away",5987,1,3,20,16,66.7,1,1,1,1,91,17,7,24,8,0,1,4,0,3,2,3,3,0,2,100,90,1,1,3,236,2,1,1
2015-04-18,2015,"Round 3","Gabba","Shaun Grigg","Richmond","Brisbane","Away",5987,1,5,18,20,87,0,2,0,0,85,11,12,23,6,2,1,2,0,5,3,1,0,1,1,94,96,1,2,11,452,2,1,0
2015-04-18,2015,"Round 3","Gabba","Taylor Hunt","Richmond","Brisbane","Away",5987,1,8,15,16,69.6,1,0,1,0,94,15,8,23,3,0,0,5,0,5,2,4,2,0,1,87,104,1,1,5,383,5,3,0
2015-04-18,2015,"Round 3","Gabba","Nathan Gordon","Richmond","Brisbane","Away",5987,1,7,15,13,61.9,0,3,1,1,76,12,9,21,6,2,0,2,0,2,0,2,2,0,1,89,91,0,0,6,363,5,3,0
2015-04-18,2015,"Round 3","Gabba","Benjamin Griffiths","Richmond","Brisbane","Away",5987,1,7,12,15,78.9,1,3,3,0,86,14,5,19,10,2,2,1,6,5,1,1,0,1,0,107,110,1,0,10,312,2,2,0
2015-04-18,2015,"Round 3","Gabba","Chris Newman","Richmond","Brisbane","Away",5987,0,9,10,12,66.7,1,1,1,0,78,12,6,18,4,2,1,0,0,2,1,2,1,0,1,70,83,1,0,7,399,6,4,0
2015-04-18,2015,"Round 3","Gabba","Troy Chaplin","Richmond","Brisbane","Away",5987,1,4,14,15,83.3,0,0,3,0,100,9,9,18,4,0,0,1,0,2,0,0,1,0,0,61,78,0,0,7,288,1,7,0
2015-04-18,2015,"Round 3","Gabba","David Astbury","Richmond","Brisbane","Away",5987,0,4,10,12,85.7,0,0,5,0,93,6,8,14,5,0,0,4,0,1,0,0,0,0,0,65,72,0,0,4,127,2,2,0
2015-04-18,2015,"Round 3","Gabba","Kamdyn McIntosh","Richmond","Brisbane","Away",5987,0,5,8,10,71.4,0,1,1,0,80,8,6,14,3,2,1,5,0,2,1,3,1,1,0,79,64,0,1,8,215,3,0,2
2015-04-18,2015,"Round 3","Gabba","Jack Riewoldt","Richmond","Brisbane","Away",5987,2,5,6,9,75,3,5,2,0,97,10,2,12,6,4,0,0,0,1,0,1,0,1,1,74,96,0,0,10,153,1,0,0
2015-04-18,2015,"Round 3","Gabba","Ivan Maric","Richmond","Brisbane","Away",5987,0,6,5,9,81.8,0,0,2,0,88,7,4,11,2,0,0,1,29,1,3,1,1,2,1,67,86,1,2,7,101,0,2,0
2015-04-18,2015,"Round 3","Gabba","Alex Rance","Richmond","Brisbane","Away",5987,0,6,6,9,81.8,1,0,8,0,100,9,2,11,5,0,0,8,0,0,0,2,0,2,1,77,87,0,0,1,121,2,6,0
2015-04-18,2015,"Round 3","Gabba","Nick Vlastuin","Richmond","Brisbane","Away",5987,0,7,5,8,72.7,0,0,2,0,81,4,7,11,0,0,0,1,0,1,1,4,0,2,2,26,44,0,1,2,110,5,7,0
2015-04-18,2015,"Round 3","Gabba","Steven Morris","Richmond","Brisbane","Away",5987,0,4,5,8,80,0,1,2,0,67,4,6,10,2,1,0,3,0,0,1,3,1,2,1,47,51,0,1,1,96,2,3,0
2015-04-18,2015,"Round 3","Gabba","Sam Lloyd","Richmond","Brisbane","Away",5987,1,2,8,9,90,0,2,0,0,52,5,5,10,5,1,0,4,0,2,1,1,0,0,0,62,42,1,0,5,133,1,0,1
2015-04-18,2015,"Round 3","Gabba","Jake Batchelor","Richmond","Brisbane","Away",5987,0,1,6,6,85.7,0,0,3,0,78,4,3,7,4,0,0,0,0,1,0,4,3,0,3,21,25,0,0,2,117,1,2,0
2015-04-18,2015,"Round 3","Gabba","Chris Knights","Richmond","Brisbane","Away",5987,0,0,4,3,75,0,1,0,0,33,3,1,4,1,1,0,3,0,1,0,3,0,0,1,29,25,0,0,1,69,3,0,1
2015-04-19,2015,"Round 3","UTAS Stadium","Luke Hodge","Hawthorn","Western Bulldogs","Home",5988,3,14,27,32,72.7,0,2,3,0,79,26,18,44,7,2,0,2,3,4,9,2,1,1,0,159,177,4,5,13,470,4,5,1
2015-04-19,2015,"Round 3","UTAS Stadium","Jordan Lewis","Hawthorn","Western Bulldogs","Home",5988,0,7,31,25,61,0,1,1,0,87,26,15,41,9,0,0,4,3,10,4,7,2,1,1,152,107,3,2,9,707,13,2,1
2015-04-19,2015,"Round 3","UTAS Stadium","Isaac Smith","Hawthorn","Western Bulldogs","Home",5988,1,10,25,26,72.2,0,0,0,2,83,20,16,36,5,0,1,4,0,5,3,4,3,0,2,118,106,0,3,11,487,7,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Grant Birchall","Hawthorn","Western Bulldogs","Home",5988,2,4,26,28,93.3,0,0,2,1,81,20,10,30,5,1,0,1,0,6,0,1,1,1,0,106,128,0,0,7,622,4,5,0
2015-04-19,2015,"Round 3","UTAS Stadium","Taylor Duryea","Hawthorn","Western Bulldogs","Home",5988,0,9,17,21,72.4,3,1,3,0,76,18,11,29,11,0,0,0,0,1,0,0,3,0,0,109,99,0,0,5,219,3,11,0
2015-04-19,2015,"Round 3","UTAS Stadium","Jarryd Roughead","Hawthorn","Western Bulldogs","Home",5988,1,13,15,24,85.7,1,5,1,1,94,16,12,28,8,7,3,1,0,1,4,2,0,1,2,140,173,1,3,21,353,0,3,0
2015-04-19,2015,"Round 3","UTAS Stadium","Sam Mitchell","Hawthorn","Western Bulldogs","Home",5988,0,8,20,22,81.5,0,1,2,1,87,14,13,27,2,1,0,10,0,2,1,1,2,0,0,120,121,1,0,10,400,3,5,2
2015-04-19,2015,"Round 3","UTAS Stadium","William Langford","Hawthorn","Western Bulldogs","Home",5988,1,18,10,21,80.8,0,0,0,0,82,7,19,26,3,0,1,3,1,2,8,5,3,2,2,78,84,1,8,7,112,4,2,1
2015-04-19,2015,"Round 3","UTAS Stadium","Matthew Suckling","Hawthorn","Western Bulldogs","Home",5988,0,3,20,20,80,0,0,1,1,88,16,9,25,7,0,0,4,0,3,0,1,4,0,1,100,80,0,0,5,506,6,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Billy Hartung","Hawthorn","Western Bulldogs","Home",5988,0,6,18,18,75,0,0,0,2,73,14,10,24,2,1,0,4,0,4,3,4,3,0,2,84,76,0,3,7,437,3,2,0
2015-04-19,2015,"Round 3","UTAS Stadium","Josh Gibson","Hawthorn","Western Bulldogs","Home",5988,0,4,17,21,100,0,0,5,0,100,5,16,21,6,0,0,2,0,3,0,0,1,1,0,74,72,0,0,5,118,0,7,0
2015-04-19,2015,"Round 3","UTAS Stadium","Jonathon Ceglar","Hawthorn","Western Bulldogs","Home",5988,0,5,14,15,78.9,3,1,1,0,88,6,13,19,5,0,0,3,15,2,1,4,0,1,1,84,79,1,0,6,182,5,4,2
2015-04-19,2015,"Round 3","UTAS Stadium","Cyril Rioli","Hawthorn","Western Bulldogs","Home",5988,2,9,9,12,66.7,2,3,0,0,80,12,6,18,6,1,3,4,0,2,1,0,0,1,0,92,93,0,1,9,250,2,3,1
2015-04-19,2015,"Round 3","UTAS Stadium","Shaun Burgoyne","Hawthorn","Western Bulldogs","Home",5988,1,5,10,12,70.6,2,0,3,1,83,11,6,17,5,0,0,4,0,4,2,3,2,0,0,76,67,1,1,4,403,5,2,0
2015-04-19,2015,"Round 3","UTAS Stadium","Jack Gunston","Hawthorn","Western Bulldogs","Home",5988,3,4,12,15,93.8,2,2,1,0,91,12,4,16,8,2,0,2,1,7,0,0,0,0,0,89,100,0,0,7,246,1,2,1
2015-04-19,2015,"Round 3","UTAS Stadium","Paul Puopolo","Hawthorn","Western Bulldogs","Home",5988,0,5,10,8,50,1,3,0,0,72,9,7,16,3,1,3,7,0,1,1,1,0,1,1,85,83,0,1,6,214,4,1,3
2015-04-19,2015,"Round 3","UTAS Stadium","Brian Lake","Hawthorn","Western Bulldogs","Home",5988,0,7,9,13,86.7,4,0,9,0,93,5,10,15,12,0,0,1,0,1,0,1,2,0,0,75,75,0,0,2,-27,1,9,0
2015-04-19,2015,"Round 3","UTAS Stadium","Brendan Whitecross","Hawthorn","Western Bulldogs","Home",5988,0,3,10,8,66.7,0,1,1,0,82,4,8,12,4,0,0,1,0,1,1,1,2,0,1,41,42,0,1,2,41,2,2,1
2015-04-19,2015,"Round 3","UTAS Stadium","Luke Breust","Hawthorn","Western Bulldogs","Home",5988,0,5,7,8,66.7,0,2,1,0,86,4,8,12,3,2,0,4,0,1,1,2,0,0,1,62,62,1,0,5,145,2,0,1
2015-04-19,2015,"Round 3","UTAS Stadium","Benjamin Stratton","Hawthorn","Western Bulldogs","Home",5988,0,5,7,9,81.8,3,0,7,0,94,5,6,11,5,0,0,1,0,0,0,1,2,1,0,47,59,0,0,4,95,2,5,0
2015-04-19,2015,"Round 3","UTAS Stadium","Ben McEvoy","Hawthorn","Western Bulldogs","Home",5988,1,3,5,5,62.5,1,1,1,0,85,2,6,8,2,1,0,3,22,1,0,2,0,0,0,64,61,0,0,3,30,1,0,0
2015-04-19,2015,"Round 3","UTAS Stadium","Jed Anderson","Hawthorn","Western Bulldogs","Home",5988,0,0,3,2,66.7,0,0,0,0,17,0,3,3,0,0,0,2,0,0,0,0,0,0,0,14,9,0,0,2,-5,0,0,0
2015-04-19,2015,"Round 3","UTAS Stadium","Luke Dahlhaus","Western Bulldogs","Hawthorn","Away",5988,0,11,18,20,69,0,1,1,0,87,11,18,29,2,1,0,5,0,2,6,4,1,0,0,101,86,2,4,6,348,5,1,0
2015-04-19,2015,"Round 3","UTAS Stadium","Michael Talia","Western Bulldogs","Hawthorn","Away",5988,0,6,18,20,74.1,1,0,7,0,98,10,17,27,7,0,0,2,0,2,1,2,3,0,1,90,107,0,0,1,251,5,11,0
2015-04-19,2015,"Round 3","UTAS Stadium","Robert Murphy","Western Bulldogs","Hawthorn","Away",5988,0,2,19,17,70.8,0,0,6,0,89,20,4,24,4,0,0,1,0,2,0,2,6,0,0,84,86,0,0,3,539,11,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Lin Jong","Western Bulldogs","Hawthorn","Away",5988,0,11,13,17,73.9,0,1,2,0,88,10,13,23,4,1,0,6,0,5,5,2,1,1,2,93,93,3,2,4,285,5,3,1
2015-04-19,2015,"Round 3","UTAS Stadium","Jason Johannisen","Western Bulldogs","Hawthorn","Away",5988,0,5,14,12,66.7,0,0,2,0,92,10,8,18,4,0,0,3,0,1,1,1,5,0,1,67,62,1,0,3,285,3,3,1
2015-04-19,2015,"Round 3","UTAS Stadium","Jackson Macrae","Western Bulldogs","Hawthorn","Away",5988,0,7,12,12,66.7,1,0,0,0,90,10,8,18,4,0,0,4,2,2,2,2,0,2,0,78,69,1,1,1,292,6,3,0
2015-04-19,2015,"Round 3","UTAS Stadium","Stewart Crameri","Western Bulldogs","Hawthorn","Away",5988,0,6,11,13,76.5,0,0,1,0,90,6,11,17,3,1,0,1,1,2,1,1,1,2,0,62,63,0,1,4,224,3,5,0
2015-04-19,2015,"Round 3","UTAS Stadium","Will Minson","Western Bulldogs","Hawthorn","Away",5988,1,6,10,11,68.8,1,0,11,0,96,10,6,16,3,1,0,2,21,3,1,2,0,1,1,84,95,0,1,6,251,4,0,1
2015-04-19,2015,"Round 3","UTAS Stadium","Koby Stevens","Western Bulldogs","Hawthorn","Away",5988,0,8,8,12,75,0,0,2,0,89,8,8,16,2,0,0,2,2,1,4,1,4,2,0,58,64,2,2,3,288,6,3,0
2015-04-19,2015,"Round 3","UTAS Stadium","Nathan Hrovat","Western Bulldogs","Hawthorn","Away",5988,1,12,5,13,81.2,1,0,2,0,84,6,10,16,2,0,0,2,0,2,4,2,0,1,2,47,61,1,3,1,139,4,2,1
2015-04-19,2015,"Round 3","UTAS Stadium","Liam Picken","Western Bulldogs","Hawthorn","Away",5988,0,5,11,14,93.3,0,0,1,0,91,6,9,15,4,0,0,3,0,0,0,2,5,0,1,57,64,0,0,2,196,3,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Thomas Boyd","Western Bulldogs","Hawthorn","Away",5988,0,6,9,9,64.3,2,4,1,0,99,8,6,14,6,3,0,1,0,2,0,0,0,0,0,76,78,0,0,6,144,3,3,1
2015-04-19,2015,"Round 3","UTAS Stadium","Mitch Honeychurch","Western Bulldogs","Hawthorn","Away",5988,0,8,6,9,64.3,0,1,1,0,75,7,7,14,2,1,1,2,0,2,1,2,0,3,0,59,60,0,1,5,217,3,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Jarrad Grant","Western Bulldogs","Hawthorn","Away",5988,1,6,8,8,61.5,0,1,2,0,88,5,8,13,2,0,1,6,0,2,2,4,2,0,2,56,65,0,2,6,172,2,3,2
2015-04-19,2015,"Round 3","UTAS Stadium","Jordan Roughead","Western Bulldogs","Hawthorn","Away",5988,0,6,5,8,66.7,1,0,6,0,98,5,7,12,5,0,0,2,0,0,0,2,3,0,0,52,63,0,0,3,133,3,8,0
2015-04-19,2015,"Round 3","UTAS Stadium","Tory Dickson","Western Bulldogs","Hawthorn","Away",5988,1,4,8,9,75,1,1,1,0,89,9,3,12,3,0,2,4,0,5,0,0,1,1,0,61,63,0,0,5,278,1,3,0
2015-04-19,2015,"Round 3","UTAS Stadium","Jake Stringer","Western Bulldogs","Hawthorn","Away",5988,2,5,6,7,58.3,0,0,1,0,94,7,5,12,1,0,0,4,1,5,5,3,0,0,0,51,39,3,2,2,282,4,1,1
2015-04-19,2015,"Round 3","UTAS Stadium","Lukas Webb","Western Bulldogs","Hawthorn","Away",5988,0,2,8,8,80,0,0,3,0,72,8,2,10,3,0,0,1,0,0,0,2,4,1,0,42,38,0,0,2,221,3,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Dale Morris","Western Bulldogs","Hawthorn","Away",5988,0,3,3,4,80,1,0,3,0,20,4,1,5,4,0,0,0,0,0,0,1,1,0,0,26,37,0,0,0,30,1,4,0
2015-04-19,2015,"Round 3","UTAS Stadium","Brett Goodes","Western Bulldogs","Hawthorn","Away",5988,0,3,3,3,60,0,0,3,0,64,4,1,5,0,0,0,3,0,3,1,1,0,0,0,26,28,1,0,2,157,2,0,2
2015-04-19,2015,"Round 3","UTAS Stadium","Mitchell Wallis","Western Bulldogs","Hawthorn","Away",5988,0,2,3,3,75,0,0,1,0,19,2,2,4,0,0,0,0,0,0,0,1,0,0,0,10,15,0,0,1,16,1,2,0
2015-04-19,2015,"Round 3","UTAS Stadium","Ayce Cordy","Western Bulldogs","Hawthorn","Away",5988,0,1,2,2,100,0,0,3,0,90,0,2,2,0,0,0,1,6,0,0,2,0,0,1,11,12,0,0,1,6,0,1,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Joel Selwood","Geelong","Gold Coast","Home",5989,0,23,15,27,71.1,1,0,4,0,94,17,21,38,4,1,0,6,0,6,12,4,3,5,1,137,154,8,4,8,527,5,4,1
2015-04-19,2015,"Round 3","GMHBA Stadium","James Kelly","Geelong","Gold Coast","Home",5989,0,12,12,18,66.7,0,0,2,0,85,17,10,27,4,0,0,5,0,1,2,3,7,1,0,104,96,0,2,2,387,7,12,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Mitchell Duncan","Geelong","Gold Coast","Home",5989,1,11,15,20,83.3,0,0,1,1,90,11,13,24,5,0,0,1,0,4,1,4,6,1,2,73,98,0,1,9,435,3,9,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Corey Enright","Geelong","Gold Coast","Home",5989,0,5,15,17,73.9,1,0,2,0,92,13,10,23,8,0,0,3,0,0,0,3,8,0,1,92,95,0,0,4,501,6,6,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Steven Motlop","Geelong","Gold Coast","Home",5989,1,4,17,15,65.2,0,2,0,0,92,19,4,23,7,2,2,4,0,3,2,3,4,0,1,113,98,0,2,9,506,6,1,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Harry Taylor","Geelong","Gold Coast","Home",5989,0,8,14,17,77.3,1,0,7,0,100,9,13,22,8,0,0,1,0,3,1,2,1,1,0,82,94,0,1,4,402,3,10,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Mark Blicavs","Geelong","Gold Coast","Home",5989,0,10,12,11,52.4,0,1,8,0,99,11,10,21,2,1,0,5,12,0,2,2,2,0,0,97,124,0,1,4,231,4,2,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Cory Gregson","Geelong","Gold Coast","Home",5989,1,7,13,13,61.9,0,0,2,0,91,13,8,21,2,2,1,0,0,5,2,2,1,0,1,71,87,0,2,6,505,3,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Cameron Guthrie","Geelong","Gold Coast","Home",5989,1,10,8,12,60,0,0,1,2,84,12,8,20,0,0,1,7,0,2,7,1,3,0,1,78,86,1,7,5,373,1,2,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Steve Johnson","Geelong","Gold Coast","Home",5989,1,7,11,11,57.9,0,0,1,0,94,9,10,19,2,1,0,3,0,4,2,5,0,0,0,71,64,0,2,5,175,8,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Jackson Thurlow","Geelong","Gold Coast","Home",5989,0,5,12,15,78.9,1,0,2,0,90,15,4,19,6,1,0,3,0,1,1,2,6,1,0,90,88,0,1,3,400,3,5,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Josh Caddy","Geelong","Gold Coast","Home",5989,0,8,9,13,76.5,0,1,1,0,80,10,7,17,1,2,0,3,2,4,1,0,2,0,0,73,94,0,1,4,241,3,5,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Darcy Lang","Geelong","Gold Coast","Home",5989,1,7,10,13,76.5,0,0,0,0,77,10,7,17,2,1,0,2,0,4,3,2,0,0,0,64,74,0,3,9,324,4,3,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Mitchell Clark","Geelong","Gold Coast","Home",5989,2,10,5,8,53.3,0,2,1,0,97,10,5,15,3,1,3,1,1,1,2,3,0,1,0,64,71,0,2,8,272,4,1,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Jed Bews","Geelong","Gold Coast","Home",5989,0,3,8,9,75,0,0,3,0,81,4,8,12,2,0,0,2,0,1,0,1,0,1,1,40,43,0,0,0,92,4,5,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Tom Lonergan","Geelong","Gold Coast","Home",5989,0,4,7,9,81.8,1,0,7,0,71,5,6,11,4,0,0,2,0,0,0,2,2,1,1,45,59,0,0,1,85,2,7,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Rhys Stanley","Geelong","Gold Coast","Home",5989,0,3,5,7,77.8,1,0,4,0,95,5,4,9,3,0,0,3,25,0,0,2,1,0,2,63,72,0,0,5,166,2,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Joshua Walker","Geelong","Gold Coast","Home",5989,2,4,7,8,88.9,0,1,4,0,91,7,2,9,2,4,0,3,0,5,0,1,0,0,1,64,91,0,0,6,258,3,1,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Nakia Cockatoo","Geelong","Gold Coast","Home",5989,1,3,6,4,44.4,1,0,1,0,64,7,2,9,4,0,0,2,0,5,0,1,0,0,0,45,45,0,0,2,165,0,1,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Mathew Stokes","Geelong","Gold Coast","Home",5989,0,3,5,6,75,0,0,0,0,38,2,6,8,0,0,0,1,0,2,0,0,0,0,0,22,22,0,0,2,25,1,2,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Jordan Murdoch","Geelong","Gold Coast","Home",5989,0,5,2,5,71.4,0,0,0,0,85,4,3,7,1,0,0,4,0,0,2,1,1,1,0,38,39,1,1,1,136,1,1,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Jimmy Bartel","Geelong","Gold Coast","Home",5989,0,0,2,1,50,0,0,0,0,12,1,1,2,0,0,0,3,0,1,0,3,0,0,3,8,5,0,0,0,29,2,0,1
2015-04-19,2015,"Round 3","GMHBA Stadium","Dion Prestia","Gold Coast","Geelong","Away",5989,0,19,10,20,69,0,0,2,0,80,15,14,29,1,0,0,6,0,6,11,3,1,0,2,94,125,4,6,3,412,7,7,2
2015-04-19,2015,"Round 3","GMHBA Stadium","Harley Bennell","Gold Coast","Geelong","Away",5989,2,13,12,15,53.6,0,0,0,0,87,14,14,28,1,0,2,1,2,8,5,4,0,0,2,75,84,2,3,6,343,5,4,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Michael Rischitelli","Gold Coast","Geelong","Away",5989,1,14,11,12,44.4,0,1,2,1,83,21,6,27,4,1,3,5,0,7,8,3,1,4,0,120,101,3,5,9,499,8,3,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Jack Martin","Gold Coast","Geelong","Away",5989,0,6,15,16,76.2,1,4,1,0,79,13,8,21,7,3,2,5,0,1,2,2,0,0,1,113,117,1,1,8,335,3,3,3
2015-04-19,2015,"Round 3","GMHBA Stadium","David Swallow","Gold Coast","Geelong","Away",5989,0,15,3,11,55,1,0,0,0,82,10,10,20,2,0,0,3,1,3,9,3,1,0,0,69,69,3,6,1,252,6,3,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Steven May","Gold Coast","Geelong","Away",5989,1,8,10,14,70,2,0,7,0,93,14,6,20,7,0,0,1,0,1,0,4,9,1,2,74,92,0,0,4,448,8,11,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Tom Lynch","Gold Coast","Geelong","Away",5989,0,9,12,11,57.9,2,2,4,2,95,16,3,19,6,3,3,1,1,7,0,4,1,1,2,93,103,0,0,8,419,6,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Trent McKenzie","Gold Coast","Geelong","Away",5989,0,8,10,12,66.7,1,0,2,0,79,13,5,18,4,0,0,1,0,6,3,2,2,2,1,64,75,3,0,2,498,3,7,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Touk Miller","Gold Coast","Geelong","Away",5989,1,2,14,12,66.7,0,1,0,0,82,12,6,18,6,1,2,5,0,3,0,0,0,0,0,94,86,0,0,9,380,3,0,5
2015-04-19,2015,"Round 3","GMHBA Stadium","Adam Saad","Gold Coast","Geelong","Away",5989,0,5,10,13,81.2,1,0,3,4,79,10,6,16,5,0,0,2,0,2,0,0,2,0,0,65,76,0,0,2,339,3,8,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Nick Malceski","Gold Coast","Geelong","Away",5989,0,7,9,8,53.3,0,0,1,0,74,10,5,15,2,0,0,3,0,3,3,3,4,1,0,59,52,0,3,2,372,6,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Zac Smith","Gold Coast","Geelong","Away",5989,1,10,4,11,73.3,0,0,3,0,94,4,11,15,1,0,0,2,35,0,6,1,2,3,0,83,107,2,4,5,55,3,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Matt Shaw","Gold Coast","Geelong","Away",5989,0,5,10,10,66.7,1,0,2,2,37,9,6,15,8,0,0,1,2,3,2,1,2,0,0,69,57,0,2,4,275,3,1,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Aaron Hall","Gold Coast","Geelong","Away",5989,0,5,8,11,78.6,0,0,0,0,85,7,7,14,0,1,0,0,0,4,2,0,0,0,0,41,51,0,2,3,149,1,2,0
2015-04-19,2015,"Round 3","GMHBA Stadium","Sean Lemmens","Gold Coast","Geelong","Away",5989,0,5,8,7,50,1,0,1,0,84,10,4,14,2,0,0,3,0,4,1,5,1,0,2,50,42,0,1,6,330,4,5,0
