Date,Time,Round,Venue,Home.Team,Away.Team,Home.Points,Away.Points,AwayWin,HomeWin,Draw,Season,Match_id
2017-07-30,13:10,19, Marvel Stadium,Western Bulldogs,Essendon,127,97,0,1,0,2015,9466
2017-07-30,14:40,19, Domain Stadium,West Coast,Brisbane,113,45,0,1,0,2015,9468
2017-07-30,15:20,19, MCG,Collingwood,Adelaide,103,103,0,0,1,2015,9467
2017-08-04,19:50,20, GMHBA Stadium,Geelong,Sydney,61,107,1,0,0,2015,9469
2017-08-05,13:45,20, Manuka Oval,GWS,Melbourne,97,62,0,1,0,2015,9470
2017-08-05,14:10,20, MCG,Essendon,Carlton,84,76,0,1,0,2015,9471
2017-08-05,16:35,20, Gabba,Brisbane,Western Bulldogs,89,103,1,0,0,2015,9472
2017-08-05,17:40,20, Domain Stadium,Fremantle,Gold Coast,90,67,0,1,0,2015,9474
2017-08-05,19:25,20, Marvel Stadium,North Melbourne,Collingwood,57,111,1,0,0,2015,9473
2017-08-06,13:10,20, Marvel Stadium,St Kilda,West Coast,103,95,0,1,0,2015,9475
2017-08-06,15:20,20, MCG,Richmond,Hawthorn,93,64,0,1,0,2015,9476
2017-08-06,16:10,20, Adelaide Oval,Adelaide,Port Adelaide,130,46,0,1,0,2015,9477
2017-08-11,19:50,21, Marvel Stadium,Western Bulldogs,GWS,57,105,1,0,0,2015,9478
2017-08-12,13:45,21, SCG,Sydney,Fremantle,143,39,0,1,0,2015,9479
2017-08-12,14:10,21, GMHBA Stadium,Geelong,Richmond,80,66,0,1,0,2015,9480
2017-08-12,16:35,21, Gabba,Brisbane,Gold Coast,142,84,0,1,0,2015,9481
2017-08-12,17:40,21, Domain Stadium,West Coast,Carlton,100,83,0,1,0,2015,9483
2017-08-12,19:25,21, Marvel Stadium,Essendon,Adelaide,80,123,1,0,0,2015,9482
2017-08-13,13:10,21, MCG,Melbourne,St Kilda,96,72,0,1,0,2015,9484
2017-08-13,15:20,21, UTAS Stadium,Hawthorn,North Melbourne,116,89,0,1,0,2015,9485
2017-08-13,16:10,21, Adelaide Oval,Port Adelaide,Collingwood,98,71,0,1,0,2015,9486
2017-08-18,19:20,22, Adelaide Oval,Adelaide,Sydney,80,83,1,0,0,2015,9487
2017-08-19,13:45,22, Mars Stadium,Western Bulldogs,Port Adelaide,79,96,1,0,0,2015,9488
2017-08-19,14:10,22, MCG,Collingwood,Geelong,59,70,1,0,0,2015,9489
2017-08-19,16:35,22, ENGIE Stadium,GWS,West Coast,81,60,0,1,0,2015,9490
2017-08-19,19:25,22, People First Stadium,Gold Coast,Essendon,57,90,1,0,0,2015,9491
2017-08-19,19:25,22, Marvel Stadium,Carlton,Hawthorn,77,70,0,1,0,2015,9492
2017-08-20,13:10,22, MCG,Melbourne,Brisbane,104,91,0,1,0,2015,9493
2017-08-20,14:40,22, Domain Stadium,Fremantle,Richmond,51,155,1,0,0,2015,9495
2017-08-20,15:20,22, Marvel Stadium,St Kilda,North Melbourne,127,78,0,1,0,2015,9494
2017-08-25,19:50,23, Marvel Stadium,Hawthorn,Western Bulldogs,99,90,0,1,0,2015,9496
2017-08-26,13:45,23, MCG,Collingwood,Melbourne,99,83,0,1,0,2015,9497
2017-08-26,14:10,23, Gabba,Brisbane,North Melbourne,79,130,1,0,0,2015,9499
2017-08-26,16:35,23, SCG,Sydney,Carlton,138,57,0,1,0,2015,9498
2017-08-26,19:10,23, Adelaide Oval,Port Adelaide,Gold Coast,135,20,0,1,0,2015,9503
2017-08-26,19:25,23, GMHBA Stadium,Geelong,GWS,103,59,0,1,0,2015,9502
2017-08-27,13:10,23, Marvel Stadium,Essendon,Fremantle,107,92,0,1,0,2015,9500
2017-08-27,14:40,23, Domain Stadium,West Coast,Adelaide,100,71,0,1,0,2015,9504
2017-08-27,15:20,23, MCG,Richmond,St Kilda,122,81,0,1,0,2015,9501
2017-09-07,19:20,25, Adelaide Oval,Adelaide,GWS,84,48,0,1,0,2015,9505
2017-09-08,19:50,25, MCG,Geelong,Richmond,40,91,1,0,0,2015,9506
2017-09-09,16:20,25, SCG,Sydney,Essendon,121,56,0,1,0,2015,9507
2017-09-09,19:20,25, Adelaide Oval,Port Adelaide,West Coast,76,78,1,0,0,2015,9508
2017-09-15,19:50,26, MCG,Geelong,Sydney,98,39,0,1,0,2015,9509
2017-09-16,19:25,26, ENGIE Stadium,GWS,West Coast,125,58,0,1,0,2015,9510
2017-09-22,19:20,27, Adelaide Oval,Adelaide,Geelong,136,75,0,1,0,2015,9512
2017-09-23,16:45,27, MCG,Richmond,GWS,103,67,0,1,0,2015,9511
2017-09-30,14:30,28, MCG,Adelaide,Richmond,60,108,1,0,0,2015,9513
2018-03-22,19:25,1, MCG,Richmond,Carlton,121,95,0,1,0,2015,9514
2018-03-23,19:50,1, Marvel Stadium,Essendon,Adelaide,99,87,0,1,0,2015,9515
2018-03-24,15:35,1, Marvel Stadium,St Kilda,Brisbane,107,82,0,1,0,2015,9516
2018-03-24,16:05,1, Adelaide Oval,Port Adelaide,Fremantle,110,60,0,1,0,2015,9517
2018-03-24,18:25,1, Cazaly's Stadium,Gold Coast,North Melbourne,55,39,0,1,0,2015,9518
2018-03-24,19:25,1, MCG,Hawthorn,Collingwood,101,67,0,1,0,2015,9519
2018-03-25,13:10,1, Manuka Oval,GWS,Western Bulldogs,133,51,0,1,0,2015,9520
2018-03-25,15:20,1, MCG,Melbourne,Geelong,94,97,1,0,0,2015,9521
2018-03-25,16:20,1, Optus Stadium,West Coast,Sydney,86,115,1,0,0,2015,9522
2018-03-29,19:20,2, Adelaide Oval,Adelaide,Richmond,118,82,0,1,0,2015,9523
2018-03-30,16:20,2, Marvel Stadium,North Melbourne,St Kilda,95,43,0,1,0,2015,9524
2018-03-31,13:45,2, Marvel Stadium,Carlton,Gold Coast,67,101,1,0,0,2015,9525
2018-03-31,16:35,2, MCG,Collingwood,GWS,79,95,1,0,0,2015,9526
2018-03-31,17:10,2, Optus Stadium,Fremantle,Essendon,106,90,0,1,0,2015,9528
2018-03-31,18:25,2, Gabba,Brisbane,Melbourne,74,100,1,0,0,2015,9527
2018-04-01,15:20,2, Marvel Stadium,Western Bulldogs,West Coast,70,121,1,0,0,2015,9529
2018-04-01,16:40,2, SCG,Sydney,Port Adelaide,71,94,1,0,0,2015,9530
2018-04-02,15:20,2, MCG,Geelong,Hawthorn,117,118,1,0,0,2015,9531
2018-04-06,19:50,3, MCG,Carlton,Collingwood,76,100,1,0,0,2015,9532
2018-04-07,13:15,3, Adelaide Oval,Port Adelaide,Brisbane,97,92,0,1,0,2015,9533
2018-04-07,14:10,3, MCG,Melbourne,North Melbourne,123,86,0,1,0,2015,9534
2018-04-07,14:35,3, Optus Stadium,Gold Coast,Fremantle,68,96,1,0,0,2015,9535
2018-04-07,19:25,3, SCG,Sydney,GWS,103,87,0,1,0,2015,9536
2018-04-07,19:25,3, Marvel Stadium,St Kilda,Adelaide,55,104,1,0,0,2015,9537
2018-04-08,13:10,3, MCG,Richmond,Hawthorn,102,89,0,1,0,2015,9538
2018-04-08,14:40,3, Optus Stadium,West Coast,Geelong,95,80,0,1,0,2015,9540
2018-04-08,15:20,3, Marvel Stadium,Western Bulldogs,Essendon,104,83,0,1,0,2015,9539
2018-04-13,19:20,4, Adelaide Oval,Adelaide,Collingwood,58,106,1,0,0,2015,9541
2018-04-14,13:45,4, Manuka Oval,GWS,Fremantle,82,51,0,1,0,2015,9542
2018-04-14,14:10,4, MCG,Richmond,Brisbane,110,17,0,1,0,2015,9543
2018-04-14,16:35,4, Marvel Stadium,Western Bulldogs,Sydney,79,86,1,0,0,2015,9544
2018-04-14,18:10,4, Optus Stadium,West Coast,Gold Coast,139,59,0,1,0,2015,9546
2018-04-14,19:25,4, Ninja Stadium,North Melbourne,Carlton,116,30,0,1,0,2015,9545
2018-04-15,13:10,4, Marvel Stadium,Essendon,Port Adelaide,106,84,0,1,0,2015,9547
2018-04-15,15:20,4, MCG,Hawthorn,Melbourne,115,48,0,1,0,2015,9548
2018-04-15,16:40,4, GMHBA Stadium,Geelong,St Kilda,103,56,0,1,0,2015,9549
2018-04-20,19:50,5, SCG,Sydney,Adelaide,75,85,1,0,0,2015,9550
2018-04-21,13:45,5, Marvel Stadium,St Kilda,GWS,73,73,0,0,1,2015,9551
2018-04-21,16:35,5, MCG,Carlton,West Coast,69,79,1,0,0,2015,9552
2018-04-21,18:15,5, Optus Stadium,Fremantle,Western Bulldogs,108,54,0,1,0,2015,9554
2018-04-21,19:10,5, Adelaide Oval,Port Adelaide,Geelong,50,84,1,0,0,2015,9553
2018-04-22,15:20,5, Marvel Stadium,North Melbourne,Hawthorn,98,70,0,1,0,2015,9555
2018-04-22,16:45,5, Gabba,Brisbane,Gold Coast,71,76,1,0,0,2015,9556
2018-04-24,19:25,5, MCG,Melbourne,Richmond,56,102,1,0,0,2015,9557
2018-04-25,15:20,5, MCG,Collingwood,Essendon,101,52,0,1,0,2015,9558
2018-04-27,19:50,6, Marvel Stadium,Western Bulldogs,Carlton,80,59,0,1,0,2015,9559
2018-04-28,13:45,6, GMHBA Stadium,Geelong,Sydney,69,86,1,0,0,2015,9560
2018-04-28,14:10,6, Marvel Stadium,North Melbourne,Port Adelaide,69,102,1,0,0,2015,9561
2018-04-28,16:35,6, ENGIE Stadium,GWS,Brisbane,77,43,0,1,0,2015,9562
2018-04-28,19:10,6, Adelaide Oval,Adelaide,Gold Coast,110,62,0,1,0,2015,9564
2018-04-28,19:25,6, UTAS Stadium,Hawthorn,St Kilda,89,54,0,1,0,2015,9563
2018-04-29,13:10,6, Marvel Stadium,Essendon,Melbourne,72,108,1,0,0,2015,9565
2018-04-29,14:40,6, Optus Stadium,Fremantle,West Coast,81,89,1,0,0,2015,9567
2018-04-29,15:20,6, MCG,Collingwood,Richmond,70,113,1,0,0,2015,9566
2018-05-04,19:50,7, GMHBA Stadium,Geelong,GWS,93,32,0,1,0,2015,9568
2018-05-05,13:45,7, Mars Stadium,Western Bulldogs,Gold Coast,81,72,0,1,0,2015,9569
2018-05-05,14:10,7, MCG,Essendon,Hawthorn,67,90,1,0,0,2015,9570
2018-05-05,14:35,7, Optus Stadium,West Coast,Port Adelaide,102,60,0,1,0,2015,9571
2018-05-05,19:10,7, Adelaide Oval,Adelaide,Carlton,125,70,0,1,0,2015,9573
2018-05-05,19:25,7, SCG,Sydney,North Melbourne,66,68,1,0,0,2015,9572
2018-05-06,13:10,7, MCG,Richmond,Fremantle,110,33,0,1,0,2015,9574
2018-05-06,15:20,7, Marvel Stadium,St Kilda,Melbourne,67,106,1,0,0,2015,9575
2018-05-06,16:40,7, Gabba,Brisbane,Collingwood,114,121,1,0,0,2015,9576
2018-05-11,19:50,8, MCG,Hawthorn,Sydney,71,79,1,0,0,2015,9577
2018-05-12,13:45,8, ENGIE Stadium,GWS,West Coast,61,86,1,0,0,2015,9578
2018-05-12,14:10,8, MCG,Carlton,Essendon,91,78,0,1,0,2015,9579
2018-05-12,16:35,8, Gabba,Gold Coast,Melbourne,77,146,1,0,0,2015,9580
2018-05-12,16:40,8, Adelaide Oval,Port Adelaide,Adelaide,95,90,0,1,0,2015,9581
2018-05-12,18:10,8, Optus Stadium,Fremantle,St Kilda,89,59,0,1,0,2015,9583
2018-05-12,19:25,8, Marvel Stadium,Western Bulldogs,Brisbane,107,93,0,1,0,2015,9582
2018-05-13,13:10,8, Marvel Stadium,North Melbourne,Richmond,72,82,1,0,0,2015,9584
2018-05-13,15:20,8, MCG,Collingwood,Geelong,45,66,1,0,0,2015,9585
2018-05-18,19:20,9, Adelaide Oval,Adelaide,Western Bulldogs,63,26,0,1,0,2015,9586
2018-05-19,13:15,9, Jiangwan Stadium,Gold Coast,Port Adelaide,42,82,1,0,0,2015,9588
2018-05-19,13:45,9, Ninja Stadium,North Melbourne,GWS,112,69,0,1,0,2015,9587
2018-05-19,16:35,9, MCG,Essendon,Geelong,84,50,0,1,0,2015,9589
2018-05-19,19:25,9, SCG,Sydney,Fremantle,111,52,0,1,0,2015,9590
2018-05-19,19:25,9, Marvel Stadium,St Kilda,Collingwood,72,100,1,0,0,2015,9591
2018-05-20,13:10,9, MCG,Carlton,Melbourne,50,159,1,0,0,2015,9592
2018-05-20,14:40,9, Optus Stadium,West Coast,Richmond,130,83,0,1,0,2015,9594
2018-05-20,15:20,9, Gabba,Brisbane,Hawthorn,129,73,0,1,0,2015,9593
2018-05-25,19:50,10, Marvel Stadium,Collingwood,Western Bulldogs,90,55,0,1,0,2015,9595
2018-05-26,13:45,10, MCG,Richmond,St Kilda,105,77,0,1,0,2015,9596
2018-05-26,16:35,10, Gabba,Brisbane,Sydney,49,67,1,0,0,2015,9597
2018-05-26,19:25,10, ENGIE Stadium,GWS,Essendon,60,95,1,0,0,2015,9599
2018-05-26,19:25,10, GMHBA Stadium,Geelong,Carlton,73,45,0,1,0,2015,9598
2018-05-27,13:10,10, Marvel Stadium,Hawthorn,West Coast,60,75,1,0,0,2015,9600
2018-05-27,14:40,10, Optus Stadium,Fremantle,North Melbourne,58,86,1,0,0,2015,9602
2018-05-27,14:50,10, TIO Traeger Park,Melbourne,Adelaide,146,55,0,1,0,2015,9601
2018-06-01,19:50,11, SCG,Sydney,Carlton,91,61,0,1,0,2015,9603
2018-06-02,13:45,11, Marvel Stadium,Western Bulldogs,Melbourne,51,100,1,0,0,2015,9604
2018-06-02,14:10,11, UTAS Stadium,Hawthorn,Port Adelaide,64,61,0,1,0,2015,9605
2018-06-02,16:35,11, People First Stadium,Gold Coast,Geelong,36,121,1,0,0,2015,9606
2018-06-02,18:10,11, Optus Stadium,West Coast,St Kilda,101,88,0,1,0,2015,9608
2018-06-02,19:25,11, MCG,Essendon,Richmond,43,114,1,0,0,2015,9607
2018-06-03,13:10,11, Marvel Stadium,North Melbourne,Brisbane,141,87,0,1,0,2015,9609
2018-06-03,15:20,11, MCG,Collingwood,Fremantle,138,77,0,1,0,2015,9610
2018-06-03,16:10,11, Adelaide Oval,Adelaide,GWS,81,97,1,0,0,2015,9611
2018-06-08,19:20,12, Adelaide Oval,Port Adelaide,Richmond,72,58,0,1,0,2015,9612
2018-06-09,13:45,12, GMHBA Stadium,Geelong,North Melbourne,96,59,0,1,0,2015,9613
2018-06-09,16:35,12, ENGIE Stadium,GWS,Gold Coast,134,26,0,1,0,2015,9614
2018-06-09,19:25,12, Marvel Stadium,St Kilda,Sydney,55,126,1,0,0,2015,9615
2018-06-10,13:10,12, Gabba,Brisbane,Essendon,62,84,1,0,0,2015,9616
2018-06-10,14:40,12, Optus Stadium,Fremantle,Adelaide,71,68,0,1,0,2015,9617
2018-06-11,15:20,12, MCG,Melbourne,Collingwood,91,133,1,0,0,2015,9618
2018-06-14,19:20,13, Adelaide Oval,Port Adelaide,Western Bulldogs,132,75,0,1,0,2015,9619
2018-06-15,19:50,13, SCG,Sydney,West Coast,72,57,0,1,0,2015,9620
2018-06-16,13:45,13, Marvel Stadium,Carlton,Fremantle,46,103,1,0,0,2015,9621
2018-06-16,16:35,13, People First Stadium,Gold Coast,St Kilda,78,80,1,0,0,2015,9622
2018-06-16,19:25,13, MCG,Hawthorn,Adelaide,88,32,0,1,0,2015,9623
2018-06-17,15:20,13, MCG,Geelong,Richmond,65,83,1,0,0,2015,9624
2018-06-21,18:10,14, Optus Stadium,West Coast,Essendon,52,80,1,0,0,2015,9625
2018-06-22,19:20,14, Adelaide Oval,Port Adelaide,Melbourne,75,65,0,1,0,2015,9626
2018-06-23,13:45,14, UTAS Stadium,Hawthorn,Gold Coast,96,43,0,1,0,2015,9627
2018-06-23,16:35,14, Gabba,Brisbane,GWS,82,109,1,0,0,2015,9628
2018-06-23,19:25,14, Marvel Stadium,Western Bulldogs,North Melbourne,75,77,1,0,0,2015,9629
2018-06-24,15:20,14, MCG,Collingwood,Carlton,79,59,0,1,0,2015,9630
2018-06-28,19:20,15, Marvel Stadium,Richmond,Sydney,93,67,0,1,0,2015,9631
2018-06-29,19:50,15, Marvel Stadium,Western Bulldogs,Geelong,103,101,0,1,0,2015,9632
2018-06-30,13:45,15, MCG,Carlton,Port Adelaide,69,90,1,0,0,2015,9633
2018-06-30,16:05,15, Adelaide Oval,Adelaide,West Coast,88,78,0,1,0,2015,9634
2018-06-30,19:25,15, ENGIE Stadium,GWS,Hawthorn,95,84,0,1,0,2015,9636
2018-06-30,19:25,15, People First Stadium,Gold Coast,Collingwood,60,99,1,0,0,2015,9635
2018-07-01,13:10,15, MCG,Melbourne,St Kilda,117,119,1,0,0,2015,9637
2018-07-01,14:40,15, Optus Stadium,Fremantle,Brisbane,64,119,1,0,0,2015,9639
2018-07-01,15:20,15, Marvel Stadium,Essendon,North Melbourne,125,108,0,1,0,2015,9638
2018-07-05,19:20,16, SCG,Sydney,Geelong,59,71,1,0,0,2015,9640
2018-07-06,19:50,16, MCG,Richmond,Adelaide,103,56,0,1,0,2015,9641
2018-07-07,13:45,16, Gabba,Brisbane,Carlton,120,55,0,1,0,2015,9642
2018-07-07,16:05,16, Adelaide Oval,Port Adelaide,St Kilda,86,50,0,1,0,2015,9643
2018-07-07,19:10,16, TIO Stadium,Melbourne,Fremantle,102,48,0,1,0,2015,9645
2018-07-07,19:25,16, Marvel Stadium,Western Bulldogs,Hawthorn,59,122,1,0,0,2015,9644
2018-07-08,13:10,16, Marvel Stadium,North Melbourne,Gold Coast,95,58,0,1,0,2015,9646
2018-07-08,14:40,16, Optus Stadium,West Coast,GWS,86,75,0,1,0,2015,9648
2018-07-08,15:20,16, MCG,Essendon,Collingwood,62,78,1,0,0,2015,9647
2018-07-12,19:20,17, Adelaide Oval,Adelaide,Geelong,112,97,0,1,0,2015,9649
2018-07-13,19:50,17, Marvel Stadium,St Kilda,Carlton,116,52,0,1,0,2015,9650
2018-07-14,13:45,17, UTAS Stadium,Hawthorn,Brisbane,65,98,1,0,0,2015,9651
2018-07-14,16:35,17, MCG,Melbourne,Western Bulldogs,119,69,0,1,0,2015,9652
2018-07-14,19:25,17, ENGIE Stadium,GWS,Richmond,79,77,0,1,0,2015,9654
2018-07-14,19:25,17, People First Stadium,Gold Coast,Essendon,51,95,1,0,0,2015,9653
2018-07-15,13:10,17, MCG,Collingwood,West Coast,67,102,1,0,0,2015,9655
2018-07-15,14:40,17, Optus Stadium,Fremantle,Port Adelaide,59,50,0,1,0,2015,9657
2018-07-15,15:20,17, Marvel Stadium,North Melbourne,Sydney,98,104,1,0,0,2015,9656
2018-07-20,19:50,18, Marvel Stadium,St Kilda,Richmond,57,111,1,0,0,2015,9658
2018-07-21,13:45,18, MCG,Collingwood,North Melbourne,130,64,0,1,0,2015,9659
2018-07-21,14:10,18, SCG,Sydney,Gold Coast,64,88,1,0,0,2015,9660
2018-07-21,16:35,18, Marvel Stadium,Essendon,Fremantle,99,70,0,1,0,2015,9661
2018-07-21,19:25,18, GMHBA Stadium,Geelong,Melbourne,100,98,0,1,0,2015,9663
2018-07-21,19:25,18, Gabba,Brisbane,Adelaide,88,93,1,0,0,2015,9662
2018-07-22,13:10,18, Marvel Stadium,Carlton,Hawthorn,52,124,1,0,0,2015,9664
2018-07-22,13:20,18, Optus Stadium,West Coast,Western Bulldogs,100,46,0,1,0,2015,9665
2018-07-22,16:10,18, Adelaide Oval,Port Adelaide,GWS,58,80,1,0,0,2015,9666
2018-07-27,19:50,19, Marvel Stadium,Essendon,Sydney,109,66,0,1,0,2015,9667
2018-07-28,13:45,19, MCG,Richmond,Collingwood,105,77,0,1,0,2015,9668
2018-07-28,14:10,19, GMHBA Stadium,Geelong,Brisbane,120,78,0,1,0,2015,9669
2018-07-28,16:35,19, ENGIE Stadium,GWS,St Kilda,86,61,0,1,0,2015,9670
2018-07-28,19:10,19, Adelaide Oval,Adelaide,Melbourne,77,90,1,0,0,2015,9672
2018-07-28,19:25,19, People First Stadium,Gold Coast,Carlton,44,79,1,0,0,2015,9671
2018-07-29,13:10,19, Ninja Stadium,North Melbourne,West Coast,81,41,0,1,0,2015,9673
2018-07-29,14:40,19, Optus Stadium,Fremantle,Hawthorn,53,112,1,0,0,2015,9675
2018-07-29,15:20,19, Mars Stadium,Western Bulldogs,Port Adelaide,34,78,1,0,0,2015,9674
2018-08-03,19:50,20, MCG,Richmond,Geelong,85,82,0,1,0,2015,9676
2018-08-04,13:45,20, MCG,Hawthorn,Essendon,107,103,0,1,0,2015,9677
2018-08-04,14:10,20, Gabba,Brisbane,North Melbourne,104,107,1,0,0,2015,9678
2018-08-04,16:05,20, Adelaide Oval,Adelaide,Port Adelaide,96,93,0,1,0,2015,9679
2018-08-04,19:25,20, Marvel Stadium,St Kilda,Western Bulldogs,68,103,1,0,0,2015,9680
2018-08-04,19:25,20, SCG,Sydney,Collingwood,73,71,0,1,0,2015,9681
2018-08-05,13:10,20, Marvel Stadium,Carlton,GWS,46,151,1,0,0,2015,9682
2018-08-05,14:40,20, Optus Stadium,West Coast,Fremantle,142,84,0,1,0,2015,9684
2018-08-05,15:20,20, MCG,Melbourne,Gold Coast,143,47,0,1,0,2015,9683
2018-08-10,19:50,21, Marvel Stadium,Essendon,St Kilda,122,79,0,1,0,2015,9685
2018-08-11,13:45,21, MCG,Hawthorn,Geelong,71,60,0,1,0,2015,9686
2018-08-11,14:10,21, People First Stadium,Gold Coast,Richmond,51,125,1,0,0,2015,9687
2018-08-11,16:05,21, Adelaide Oval,Port Adelaide,West Coast,58,62,1,0,0,2015,9688
2018-08-11,19:25,21, Marvel Stadium,Collingwood,Brisbane,104,73,0,1,0,2015,9689
2018-08-11,19:25,21, Manuka Oval,GWS,Adelaide,106,92,0,1,0,2015,9690
2018-08-12,13:10,21, Marvel Stadium,North Melbourne,Western Bulldogs,85,92,1,0,0,2015,9691
2018-08-12,14:40,21, Optus Stadium,Fremantle,Carlton,101,72,0,1,0,2015,9693
2018-08-12,15:20,21, MCG,Melbourne,Sydney,78,87,1,0,0,2015,9692
2018-08-17,19:50,22, MCG,Richmond,Essendon,81,73,0,1,0,2015,9694
2018-08-18,13:45,22, MCG,Collingwood,Port Adelaide,115,64,0,1,0,2015,9695
2018-08-18,14:10,22, GMHBA Stadium,Geelong,Fremantle,158,25,0,1,0,2015,9696
2018-08-18,16:35,22, ENGIE Stadium,GWS,Sydney,60,80,1,0,0,2015,9697
2018-08-18,19:25,22, Marvel Stadium,St Kilda,Hawthorn,76,80,1,0,0,2015,9699
2018-08-18,19:25,22, People First Stadium,Gold Coast,Brisbane,74,78,1,0,0,2015,9698
2018-08-19,13:10,22, Marvel Stadium,Carlton,Western Bulldogs,49,66,1,0,0,2015,9700
2018-08-19,13:20,22, Optus Stadium,West Coast,Melbourne,91,108,1,0,0,2015,9701
2018-08-19,16:10,22, Adelaide Oval,Adelaide,North Melbourne,86,77,0,1,0,2015,9702
2018-08-24,19:20,23, Adelaide Oval,Port Adelaide,Essendon,89,111,1,0,0,2015,9710
2018-08-25,13:45,23, GMHBA Stadium,Geelong,Gold Coast,142,40,0,1,0,2015,9704
2018-08-25,14:10,23, MCG,Richmond,Western Bulldogs,98,95,0,1,0,2015,9705
2018-08-25,14:35,23, Optus Stadium,Fremantle,Collingwood,67,76,1,0,0,2015,9711
2018-08-25,19:25,23, SCG,Sydney,Hawthorn,74,83,1,0,0,2015,9706
2018-08-25,19:25,23, Marvel Stadium,Carlton,Adelaide,61,165,1,0,0,2015,9703
2018-08-26,13:10,23, Gabba,Brisbane,West Coast,72,98,1,0,0,2015,9707
2018-08-26,15:20,23, MCG,Melbourne,GWS,102,57,0,1,0,2015,9709
2018-08-26,16:40,23, Marvel Stadium,St Kilda,North Melbourne,94,117,1,0,0,2015,9708
2018-09-06,19:20,25, MCG,Richmond,Hawthorn,95,64,0,1,0,2015,9712
2018-09-07,19:50,25, MCG,Melbourne,Geelong,75,46,0,1,0,2015,9713
2018-09-08,16:20,25, SCG,Sydney,GWS,30,79,1,0,0,2015,9714
2018-09-08,18:10,25, Optus Stadium,West Coast,Collingwood,86,70,0,1,0,2015,9715
2018-09-14,19:50,26, MCG,Hawthorn,Melbourne,71,104,1,0,0,2015,9716
2018-09-15,19:25,26, MCG,Collingwood,GWS,69,59,0,1,0,2015,9717
2018-09-21,19:50,27, MCG,Richmond,Collingwood,58,97,1,0,0,2015,9718
2018-09-22,13:20,27, Optus Stadium,West Coast,Melbourne,121,55,0,1,0,2015,9719
2018-09-29,14:30,28, MCG,West Coast,Collingwood,79,74,0,1,0,2015,9720
2019-03-21,19:25,1, MCG,Carlton,Richmond,64,97,1,0,0,2015,9721
2019-03-22,19:50,1, MCG,Collingwood,Geelong,65,72,1,0,0,2015,9722
2019-03-23,13:45,1, MCG,Melbourne,Port Adelaide,61,87,1,0,0,2015,9723
2019-03-23,16:05,1, Adelaide Oval,Adelaide,Hawthorn,55,87,1,0,0,2015,9724
2019-03-23,19:20,1, Gabba,Brisbane,West Coast,102,58,0,1,0,2015,9726
2019-03-23,19:25,1, Marvel Stadium,Western Bulldogs,Sydney,82,65,0,1,0,2015,9725
2019-03-24,13:10,1, Marvel Stadium,St Kilda,Gold Coast,85,84,0,1,0,2015,9727
2019-03-24,15:20,1, ENGIE Stadium,GWS,Essendon,112,40,0,1,0,2015,9728
2019-03-24,15:20,1, Optus Stadium,Fremantle,North Melbourne,141,59,0,1,0,2015,9729
2019-03-28,19:20,2, MCG,Richmond,Collingwood,66,110,1,0,0,2015,9730
2019-03-29,19:50,2, SCG,Sydney,Adelaide,62,88,1,0,0,2015,9731
2019-03-30,16:35,2, Marvel Stadium,Essendon,St Kilda,65,76,1,0,0,2015,9732
2019-03-30,16:40,2, Adelaide Oval,Port Adelaide,Carlton,88,72,0,1,0,2015,9733
2019-03-30,17:10,2, Optus Stadium,West Coast,GWS,104,52,0,1,0,2015,9735
2019-03-30,19:25,2, GMHBA Stadium,Geelong,Melbourne,126,46,0,1,0,2015,9734
2019-03-31,13:10,2, Marvel Stadium,North Melbourne,Brisbane,87,107,1,0,0,2015,9736
2019-03-31,15:20,2, MCG,Hawthorn,Western Bulldogs,87,106,1,0,0,2015,9737
2019-03-31,15:40,2, People First Stadium,Gold Coast,Fremantle,61,58,0,1,0,2015,9738
2019-04-04,19:20,3, Adelaide Oval,Adelaide,Geelong,75,99,1,0,0,2015,9739
2019-04-05,19:50,3, MCG,Melbourne,Essendon,112,130,1,0,0,2015,9740
2019-04-06,13:45,3, Marvel Stadium,Carlton,Sydney,74,93,1,0,0,2015,9741
2019-04-06,16:35,3, ENGIE Stadium,GWS,Richmond,125,76,0,1,0,2015,9742
2019-04-06,18:25,3, Gabba,Brisbane,Port Adelaide,107,90,0,1,0,2015,9743
2019-04-06,19:25,3, MCG,Collingwood,West Coast,76,98,1,0,0,2015,9744
2019-04-07,14:20,3, Marvel Stadium,Western Bulldogs,Gold Coast,68,73,1,0,0,2015,9745
2019-04-07,15:20,3, MCG,Hawthorn,North Melbourne,87,71,0,1,0,2015,9746
2019-04-07,15:20,3, Optus Stadium,Fremantle,St Kilda,71,66,0,1,0,2015,9747
2019-04-11,19:20,4, SCG,Sydney,Melbourne,78,100,1,0,0,2015,9748
2019-04-12,19:50,4, MCG,Collingwood,Western Bulldogs,78,64,0,1,0,2015,9749
2019-04-13,13:45,4, GMHBA Stadium,Geelong,GWS,75,79,1,0,0,2015,9750
2019-04-13,14:10,4, MCG,Essendon,Brisbane,112,65,0,1,0,2015,9751
2019-04-13,16:05,4, Adelaide Oval,Port Adelaide,Richmond,92,99,1,0,0,2015,9752
2019-04-13,18:10,4, Optus Stadium,West Coast,Fremantle,69,56,0,1,0,2015,9754
2019-04-13,19:25,4, Marvel Stadium,North Melbourne,Adelaide,71,59,0,1,0,2015,9753
2019-04-14,14:40,4, People First Stadium,Gold Coast,Carlton,59,57,0,1,0,2015,9755
